"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","p_doctor","TimeFrame","GeoVintage","Source","Location"
"County","Switzerland","IN","18155","=""18155""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tippecanoe","IN","18157","=""18157""","74.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tipton","IN","18159","=""18159""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Union","IN","18161","=""18161""","79.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Vanderburgh","IN","18163","=""18163""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Vermillion","IN","18165","=""18165""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Vigo","IN","18167","=""18167""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wabash","IN","18169","=""18169""","81.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Warren","IN","18171","=""18171""","79.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Warrick","IN","18173","=""18173""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Washington","IN","18175","=""18175""","80.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wayne","IN","18177","=""18177""","80.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wells","IN","18179","=""18179""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","White","IN","18181","=""18181""","79.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Whitley","IN","18183","=""18183""","81.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Adair","IA","19001","=""19001""","83.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Adams","IA","19003","=""19003""","83.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Allamakee","IA","19005","=""19005""","83.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Appanoose","IA","19007","=""19007""","83.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Audubon","IA","19009","=""19009""","84.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Benton","IA","19011","=""19011""","84.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Black Hawk","IA","19013","=""19013""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boone","IA","19015","=""19015""","84.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bremer","IA","19017","=""19017""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Buchanan","IA","19019","=""19019""","82.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Buena Vista","IA","19021","=""19021""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Butler","IA","19023","=""19023""","83.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Calhoun","IA","19025","=""19025""","84.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carroll","IA","19027","=""19027""","83.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cass","IA","19029","=""19029""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cedar","IA","19031","=""19031""","83.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cerro Gordo","IA","19033","=""19033""","84.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cherokee","IA","19035","=""19035""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Chickasaw","IA","19037","=""19037""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clarke","IA","19039","=""19039""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clay","IA","19041","=""19041""","85.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clayton","IA","19043","=""19043""","84.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clinton","IA","19045","=""19045""","84.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Crawford","IA","19047","=""19047""","79.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dallas","IA","19049","=""19049""","82.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Davis","IA","19051","=""19051""","83.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Decatur","IA","19053","=""19053""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Delaware","IA","19055","=""19055""","83.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Des Moines","IA","19057","=""19057""","84.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dickinson","IA","19059","=""19059""","86.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dubuque","IA","19061","=""19061""","83.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Emmet","IA","19063","=""19063""","82.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fayette","IA","19065","=""19065""","83.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Floyd","IA","19067","=""19067""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Franklin","IA","19069","=""19069""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fremont","IA","19071","=""19071""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Greene","IA","19073","=""19073""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Grundy","IA","19075","=""19075""","85.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Guthrie","IA","19077","=""19077""","85.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hamilton","IA","19079","=""19079""","82.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hancock","IA","19081","=""19081""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hardin","IA","19083","=""19083""","83.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harrison","IA","19085","=""19085""","85.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Henry","IA","19087","=""19087""","81.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Howard","IA","19089","=""19089""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Humboldt","IA","19091","=""19091""","83.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ida","IA","19093","=""19093""","84.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Iowa","IA","19095","=""19095""","83.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jackson","IA","19097","=""19097""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jasper","IA","19099","=""19099""","84.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jefferson","IA","19101","=""19101""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Johnson","IA","19103","=""19103""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jones","IA","19105","=""19105""","84.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Keokuk","IA","19107","=""19107""","83.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kossuth","IA","19109","=""19109""","84.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lee","IA","19111","=""19111""","84.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Linn","IA","19113","=""19113""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Louisa","IA","19115","=""19115""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lucas","IA","19117","=""19117""","83.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lyon","IA","19119","=""19119""","83.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Madison","IA","19121","=""19121""","85.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mahaska","IA","19123","=""19123""","84.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Marion","IA","19125","=""19125""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Marshall","IA","19127","=""19127""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mills","IA","19129","=""19129""","84.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mitchell","IA","19131","=""19131""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Monona","IA","19133","=""19133""","84.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Monroe","IA","19135","=""19135""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Montgomery","IA","19137","=""19137""","83.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Muscatine","IA","19139","=""19139""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","O'Brien","IA","19141","=""19141""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Osceola","IA","19143","=""19143""","83.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Page","IA","19145","=""19145""","82.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Palo Alto","IA","19147","=""19147""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Plymouth","IA","19149","=""19149""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pocahontas","IA","19151","=""19151""","84.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Polk","IA","19153","=""19153""","81.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pottawattamie","IA","19155","=""19155""","82.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Poweshiek","IA","19157","=""19157""","82.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ringgold","IA","19159","=""19159""","84.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sac","IA","19161","=""19161""","84.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Scott","IA","19163","=""19163""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Shelby","IA","19165","=""19165""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sioux","IA","19167","=""19167""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Story","IA","19169","=""19169""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tama","IA","19171","=""19171""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Taylor","IA","19173","=""19173""","83.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Union","IA","19175","=""19175""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Van Buren","IA","19177","=""19177""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wapello","IA","19179","=""19179""","83.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Warren","IA","19181","=""19181""","84.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Washington","IA","19183","=""19183""","84.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wayne","IA","19185","=""19185""","83.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Webster","IA","19187","=""19187""","83.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Winnebago","IA","19189","=""19189""","82.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Winneshiek","IA","19191","=""19191""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Woodbury","IA","19193","=""19193""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Worth","IA","19195","=""19195""","85.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wright","IA","19197","=""19197""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Allen","KS","20001","=""20001""","79.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Anderson","KS","20003","=""20003""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Atchison","KS","20005","=""20005""","79.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Barber","KS","20007","=""20007""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Barton","KS","20009","=""20009""","79.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bourbon","KS","20011","=""20011""","78.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Brown","KS","20013","=""20013""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Butler","KS","20015","=""20015""","80.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Chase","KS","20017","=""20017""","82.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Chautauqua","KS","20019","=""20019""","81.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cherokee","KS","20021","=""20021""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cheyenne","KS","20023","=""20023""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clark","KS","20025","=""20025""","81.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clay","KS","20027","=""20027""","80.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cloud","KS","20029","=""20029""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Coffey","KS","20031","=""20031""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Comanche","KS","20033","=""20033""","81.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cowley","KS","20035","=""20035""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Crawford","KS","20037","=""20037""","78.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Decatur","KS","20039","=""20039""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dickinson","KS","20041","=""20041""","79.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Doniphan","KS","20043","=""20043""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Douglas","KS","20045","=""20045""","74.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Edwards","KS","20047","=""20047""","78.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Elk","KS","20049","=""20049""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ellis","KS","20051","=""20051""","77.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ellsworth","KS","20053","=""20053""","77.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Finney","KS","20055","=""20055""","72.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ford","KS","20057","=""20057""","71.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Franklin","KS","20059","=""20059""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Geary","KS","20061","=""20061""","74.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gove","KS","20063","=""20063""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Graham","KS","20065","=""20065""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Grant","KS","20067","=""20067""","71.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gray","KS","20069","=""20069""","76.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Greeley","KS","20071","=""20071""","79.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Greenwood","KS","20073","=""20073""","81.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hamilton","KS","20075","=""20075""","73.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harper","KS","20077","=""20077""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harvey","KS","20079","=""20079""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Haskell","KS","20081","=""20081""","74.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hodgeman","KS","20083","=""20083""","80.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jackson","KS","20085","=""20085""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jefferson","KS","20087","=""20087""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jewell","KS","20089","=""20089""","83.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Johnson","KS","20091","=""20091""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kearny","KS","20093","=""20093""","74.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kingman","KS","20095","=""20095""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kiowa","KS","20097","=""20097""","78.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Labette","KS","20099","=""20099""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lane","KS","20101","=""20101""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Leavenworth","KS","20103","=""20103""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lincoln","KS","20105","=""20105""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Linn","KS","20107","=""20107""","82.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Logan","KS","20109","=""20109""","80.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lyon","KS","20111","=""20111""","76.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","McPherson","KS","20113","=""20113""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Marion","KS","20115","=""20115""","80.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Marshall","KS","20117","=""20117""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Meade","KS","20119","=""20119""","78.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Miami","KS","20121","=""20121""","81.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mitchell","KS","20123","=""20123""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Montgomery","KS","20125","=""20125""","80.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Morris","KS","20127","=""20127""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Morton","KS","20129","=""20129""","77.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Nemaha","KS","20131","=""20131""","80.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Neosho","KS","20133","=""20133""","79.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ness","KS","20135","=""20135""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Norton","KS","20137","=""20137""","78.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Osage","KS","20139","=""20139""","83.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Osborne","KS","20141","=""20141""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ottawa","KS","20143","=""20143""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pawnee","KS","20145","=""20145""","77.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Phillips","KS","20147","=""20147""","81.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pottawatomie","KS","20149","=""20149""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pratt","KS","20151","=""20151""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rawlins","KS","20153","=""20153""","82.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Reno","KS","20155","=""20155""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Republic","KS","20157","=""20157""","82.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rice","KS","20159","=""20159""","77.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Riley","KS","20161","=""20161""","71.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rooks","KS","20163","=""20163""","80.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rush","KS","20165","=""20165""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Russell","KS","20167","=""20167""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Saline","KS","20169","=""20169""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Scott","KS","20171","=""20171""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sedgwick","KS","20173","=""20173""","78.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Seward","KS","20175","=""20175""","70.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Shawnee","KS","20177","=""20177""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sheridan","KS","20179","=""20179""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sherman","KS","20181","=""20181""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Smith","KS","20183","=""20183""","82.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stafford","KS","20185","=""20185""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stanton","KS","20187","=""20187""","73.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stevens","KS","20189","=""20189""","73.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sumner","KS","20191","=""20191""","81.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Thomas","KS","20193","=""20193""","77.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Trego","KS","20195","=""20195""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wabaunsee","KS","20197","=""20197""","82.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wallace","KS","20199","=""20199""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Washington","KS","20201","=""20201""","81.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wichita","KS","20203","=""20203""","77.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wilson","KS","20205","=""20205""","80.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Woodson","KS","20207","=""20207""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wyandotte","KS","20209","=""20209""","74.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Adair","KY","21001","=""21001""","81.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Allen","KY","21003","=""21003""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Anderson","KY","21005","=""21005""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ballard","KY","21007","=""21007""","85.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Barren","KY","21009","=""21009""","84.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bath","KY","21011","=""21011""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bell","KY","21013","=""21013""","84.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boone","KY","21015","=""21015""","82.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bourbon","KY","21017","=""21017""","83.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boyd","KY","21019","=""21019""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boyle","KY","21021","=""21021""","83.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bracken","KY","21023","=""21023""","83.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Breathitt","KY","21025","=""21025""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Breckinridge","KY","21027","=""21027""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bullitt","KY","21029","=""21029""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Butler","KY","21031","=""21031""","81.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Caldwell","KY","21033","=""21033""","83.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Calloway","KY","21035","=""21035""","81.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Campbell","KY","21037","=""21037""","82.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carlisle","KY","21039","=""21039""","83.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carroll","KY","21041","=""21041""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carter","KY","21043","=""21043""","81.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Casey","KY","21045","=""21045""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Christian","KY","21047","=""21047""","79.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clark","KY","21049","=""21049""","83.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clay","KY","21051","=""21051""","79.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clinton","KY","21053","=""21053""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Crittenden","KY","21055","=""21055""","82.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cumberland","KY","21057","=""21057""","83.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Daviess","KY","21059","=""21059""","83.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Edmonson","KY","21061","=""21061""","84.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Elliott","KY","21063","=""21063""","80.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Estill","KY","21065","=""21065""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fayette","KY","21067","=""21067""","81.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fleming","KY","21069","=""21069""","81.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Floyd","KY","21071","=""21071""","81.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Franklin","KY","21073","=""21073""","83.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fulton","KY","21075","=""21075""","84.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gallatin","KY","21077","=""21077""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Garrard","KY","21079","=""21079""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Grant","KY","21081","=""21081""","82.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Graves","KY","21083","=""21083""","84.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Grayson","KY","21085","=""21085""","81.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Green","KY","21087","=""21087""","82.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Greenup","KY","21089","=""21089""","84.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hancock","KY","21091","=""21091""","84.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hardin","KY","21093","=""21093""","81.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harlan","KY","21095","=""21095""","82.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harrison","KY","21097","=""21097""","82.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hart","KY","21099","=""21099""","82.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Henderson","KY","21101","=""21101""","83.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Henry","KY","21103","=""21103""","84.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hickman","KY","21105","=""21105""","83.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hopkins","KY","21107","=""21107""","84.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jackson","KY","21109","=""21109""","81.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jefferson","KY","21111","=""21111""","82.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jessamine","KY","21113","=""21113""","82.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Johnson","KY","21115","=""21115""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kenton","KY","21117","=""21117""","82.7","2018","2010","PolicyMap & CDC BRFSS","United States"
